lat_r,lon_r,accident_count,latitude,longitude,total_casualties,avg_severity,risk_score
28.66,77.12,21,28.658888204285713,77.1209568852381,26.0,2.7142857142857144,75.6
28.59,77.07,18,28.590380030555554,77.0696058661111,32.0,2.7777777777777777,75.6
28.71,77.19,21,28.71144484714286,77.18952250238095,26.0,2.7142857142857144,75.6
12.98,77.59,21,12.979302520952382,77.59073870238096,26.0,2.9523809523809526,75.6
28.43,77.04,22,28.429326641363637,77.04015338727272,24.0,2.590909090909091,74.8
12.97,77.64,22,12.970677438636363,77.64012605681818,24.0,2.8636363636363638,74.8
23.05,72.62,22,23.049940213181817,72.62063642909091,24.0,2.8181818181818183,74.8
22.72,75.9,22,22.71918521909091,75.89959903727272,24.0,2.909090909090909,74.8
13.04,77.63,22,13.040597179090907,77.62987140636363,24.0,2.8636363636363638,74.8
13.04,77.57,22,13.039476325454546,77.56882406727273,24.0,2.909090909090909,74.8
18.52,73.95,19,18.519712957894736,73.94942485631579,29.0,3.0,74.1
28.7,77.13,19,28.700271103157895,77.1307393136842,29.0,2.8947368421052633,74.1
28.72,77.21,19,28.720413573157895,77.21046526947369,29.0,2.8947368421052633,74.1
28.6,77.22,19,28.599435239473685,77.21866093052631,29.0,2.8421052631578947,74.1
19.18,72.85,20,19.180004456,72.849537003,27.0,2.85,74.0
12.98,77.62,20,12.9803407365,77.6194944015,27.0,3.0,74.0
28.65,77.22,20,28.650444880499997,77.219896436,27.0,2.85,74.0
28.57,77.36,20,28.5695612215,77.359389686,27.0,2.9,74.0
22.69,75.88,20,22.69088202,75.8811061535,27.0,2.75,74.0
28.48,77.05,20,28.480628119,77.05003276,27.0,2.7,74.0
28.43,76.99,20,28.4302186035,76.9903949305,27.0,2.5,74.0
28.49,77.09,20,28.489678113500002,77.090123054,27.0,2.9,74.0
28.6,77.09,18,28.600799579444445,77.08918609555556,31.0,2.6666666666666665,73.8
22.72,75.83,18,22.720853908888888,75.82956626277777,31.0,2.7222222222222223,73.8
28.44,76.98,21,28.438617694285714,76.97946115333333,25.0,2.9047619047619047,73.5
8.9,76.66,21,8.895771630285715,76.65947578619047,25.0,2.9523809523809526,73.5
19.13,72.92,21,19.129411762380954,72.92069522952382,25.0,2.857142857142857,73.5
28.61,77.07,21,28.60948267190476,77.07073925,25.0,2.9523809523809526,73.5
13.0,77.53,21,12.999749662857145,77.52962267761905,25.0,2.9047619047619047,73.5
28.49,77.01,21,28.490663445238095,77.0096416804762,25.0,2.6666666666666665,73.5
28.62,77.28,21,28.619302224761906,77.28030458095239,25.0,2.761904761904762,73.5
28.56,77.07,21,28.560044065238095,77.07067713857143,25.0,2.9523809523809526,73.5
18.52,73.9,21,18.520640574761906,73.90061688190477,25.0,2.761904761904762,73.5
18.63,73.91,21,18.629321695238094,73.9095047452381,25.0,2.8095238095238093,73.5
28.56,77.14,17,28.560170411176472,77.14060351176471,33.0,2.8823529411764706,73.1
28.67,77.2,17,28.670304448235296,77.19904347529412,33.0,3.0,73.1
28.7,77.12,17,28.699562201764707,77.11985650470588,33.0,2.9411764705882355,73.1
12.97,77.63,22,12.971650077727274,77.63018078954545,23.0,2.909090909090909,72.6
12.99,77.62,22,12.990203486818181,77.6199836590909,23.0,2.9545454545454546,72.6
28.64,77.09,19,28.64000353736842,77.08950383947369,28.0,2.789473684210526,72.2
28.6,77.28,19,28.59907194842105,77.27944432947368,28.0,2.789473684210526,72.2
19.21,72.92,19,19.20876465894737,72.92034046894737,28.0,2.8421052631578947,72.2
28.65,77.36,19,28.649869609473686,77.35993812947369,28.0,2.789473684210526,72.2
28.6,77.24,19,28.600505889999997,77.23940591368421,28.0,2.8421052631578947,72.2
22.77,75.83,20,22.767999488,75.83074949099999,26.0,2.65,72.0
13.01,77.56,20,13.0094712485,77.56100016399999,26.0,2.95,72.0
28.42,76.98,20,28.420131653,76.980849701,26.0,2.55,72.0
28.69,77.15,18,28.690843282777777,77.14886429,30.0,2.888888888888889,72.0
28.49,76.99,18,28.490477842777775,76.99039799055555,30.0,2.6666666666666665,72.0
28.67,77.16,18,28.670568012222223,77.16002762888888,30.0,2.7777777777777777,72.0
18.51,73.84,18,18.509767436666667,73.84067323611112,30.0,2.5,72.0
28.54,77.12,18,28.541051750555557,77.11936443944445,30.0,2.7777777777777777,72.0
28.6,77.1,20,28.5994419295,77.09986118,26.0,2.95,72.0
28.63,77.1,20,28.629611237,77.09859290099999,26.0,2.8,72.0
28.5,77.05,20,28.4998770035,77.0498785515,26.0,2.75,72.0
28.63,77.36,20,28.6302042885,77.3607388895,26.0,2.9,72.0
18.63,73.84,21,18.62896873,73.83954676761905,24.0,2.857142857142857,71.4
28.69,77.29,21,28.690235459047617,77.28964209714286,24.0,2.7142857142857144,71.4
13.0,77.65,21,12.998853036190475,77.64978142428572,24.0,2.9047619047619047,71.4
28.44,77.0,21,28.440419653333336,76.9996575895238,24.0,2.8095238095238093,71.4
28.43,77.02,19,28.42963063631579,77.01922518736842,27.0,2.6315789473684212,70.3
18.56,73.83,19,18.560324515789475,73.8303977468421,27.0,2.9473684210526314,70.3
19.1,72.89,19,19.09914802736842,72.89016303105264,27.0,2.8947368421052633,70.3
28.64,77.15,19,28.639854555789473,77.15017586421054,27.0,2.8421052631578947,70.3
22.76,75.89,18,22.760967435,75.88880040833334,29.0,2.6666666666666665,70.2
18.49,73.88,18,18.491425095555556,73.879876405,29.0,2.8333333333333335,70.2
19.18,72.9,18,19.180128693333334,72.89933686222223,29.0,2.7222222222222223,70.2
28.62,77.16,18,28.619440542777777,77.15983343944444,29.0,3.0,70.2
18.51,73.87,18,18.510108150555553,73.86900744444443,29.0,2.7777777777777777,70.2
23.09,72.63,18,23.089263174444444,72.62889469944444,29.0,2.8333333333333335,70.2
13.02,77.63,20,13.0208701265,77.6295349645,25.0,2.95,70.0
13.02,77.54,20,13.019627793999998,77.5403287295,25.0,2.75,70.0
28.46,77.01,20,28.459560905500002,77.0102037845,25.0,2.7,70.0
28.68,77.12,20,28.679326948,77.1209547135,25.0,2.8,70.0
19.09,72.91,20,19.090868848,72.909962432,25.0,2.95,70.0
28.61,77.12,20,28.60938977,77.1196686755,25.0,2.9,70.0
28.58,77.36,20,28.579748215000002,77.3601214185,25.0,2.9,70.0
28.71,77.34,20,28.709911664499998,77.3407998795,25.0,2.9,70.0
28.57,77.18,17,28.57141720764706,77.17938757411764,31.0,2.823529411764706,69.7
28.65,77.31,17,28.65030690235294,77.30996494705882,31.0,2.8823529411764706,69.7
18.6,73.94,17,18.599699440000002,73.93955182058824,31.0,2.7058823529411766,69.7
12.99,77.59,21,12.990865851904763,77.59038369761905,23.0,3.0,69.3
13.03,77.67,21,13.029043727142856,77.66989009619049,23.0,2.9047619047619047,69.3
13.01,77.58,21,13.010214289523809,77.57965549714285,23.0,3.0,69.3
13.02,77.55,21,13.020351856666666,77.5499960847619,23.0,2.857142857142857,69.3
28.65,77.34,21,28.64992029142857,77.33993512761906,23.0,2.761904761904762,69.3
18.53,73.78,21,18.53089269,73.77884096285713,23.0,2.9047619047619047,69.3
28.59,77.25,19,28.58932291157895,77.24875236421053,26.0,2.789473684210526,68.4
18.5,73.96,19,18.50022539263158,73.95896147894736,26.0,2.736842105263158,68.4
28.54,77.26,18,28.539404886666667,77.25946617888889,28.0,2.9444444444444446,68.4
22.77,75.88,18,22.76734346388889,75.87997496999999,28.0,2.7222222222222223,68.4
23.05,72.56,19,23.04954228105263,72.55952908736842,26.0,2.6315789473684212,68.4
28.61,77.11,19,28.609429835263157,77.10975650210527,26.0,2.736842105263158,68.4
28.56,77.08,18,28.560151368888892,77.08029754666667,28.0,2.888888888888889,68.4
19.14,72.88,19,19.140254114736845,72.87953797526316,26.0,2.789473684210526,68.4
28.7,77.27,20,28.700205662500004,77.270724821,24.0,2.9,68.0
28.61,77.3,20,28.610417517000002,77.300594249,24.0,2.9,68.0
28.46,77.0,20,28.45932805,76.9993401555,24.0,2.55,68.0
28.63,77.13,20,28.629201398,77.130184578,24.0,2.95,68.0
28.61,77.08,20,28.609786651,77.080079419,24.0,3.0,68.0
18.49,73.85,16,18.49108152875,73.84856475687499,32.0,2.875,67.2
28.61,77.23,16,28.6115230525,77.23000071,32.0,2.9375,67.2
22.99,72.61,18,22.989848192777778,72.60981638888889,27.0,2.7777777777777777,66.6
28.63,77.16,18,28.630701916666666,77.16080844222222,27.0,2.9444444444444446,66.6
28.64,77.24,18,28.640351014444448,77.24026083666666,27.0,2.9444444444444446,66.6
22.98,72.56,18,22.98098481611111,72.55904100722222,27.0,2.5555555555555554,66.6
28.41,77.09,18,28.40861168777778,77.08987279611111,27.0,2.7222222222222223,66.6
28.55,77.2,18,28.549238520555555,77.19949462444444,27.0,2.9444444444444446,66.6
28.69,77.2,19,28.691438796842107,77.19899305052631,25.0,2.9473684210526314,66.5
13.02,77.6,19,13.019253280526316,77.59918362210526,25.0,2.8421052631578947,66.5
23.07,72.57,19,23.070540968421053,72.56951462789475,25.0,2.8421052631578947,66.5
23.08,72.56,19,23.08053913421053,72.55958744105264,25.0,2.789473684210526,66.5
19.1,72.85,19,19.10077142368421,72.84922809315789,25.0,2.9473684210526314,66.5
18.55,73.9,19,18.54967443,73.89944862578947,25.0,2.8947368421052633,66.5
28.43,77.1,19,28.428875849473684,77.10091196473684,25.0,2.736842105263158,66.5
28.72,77.09,19,28.71979024157895,77.09088192210527,25.0,2.9473684210526314,66.5
18.59,73.94,19,18.589251372631576,73.94005497263157,25.0,2.736842105263158,66.5
13.01,77.55,19,13.010756532105264,77.54918283736842,25.0,2.8947368421052633,66.5
22.98,72.53,19,22.979222621578945,72.53110939631578,25.0,2.736842105263158,66.5
28.63,77.34,19,28.628962969473683,77.33932710631579,25.0,2.8947368421052633,66.5
28.49,77.05,19,28.490706477894737,77.04888140736841,25.0,2.5789473684210527,66.5
28.55,77.29,17,28.549980605882354,77.28992424411764,29.0,2.8823529411764706,66.3
28.56,77.35,17,28.559369264117645,77.34951136882353,29.0,2.764705882352941,66.3
28.68,77.24,17,28.67895608117647,77.2391107782353,29.0,2.8823529411764706,66.3
13.03,77.61,20,13.030962916499998,77.6107498595,23.0,2.9,66.0
13.03,77.6,20,13.0296802225,77.5997372435,23.0,2.85,66.0
23.04,72.65,20,23.040277216,72.65036059600001,23.0,2.65,66.0
28.45,77.01,20,28.450363603,77.009946016,23.0,2.75,66.0
13.0,77.58,20,12.999084808000001,77.58057259450001,23.0,2.95,66.0
28.47,77.08,20,28.469941923,77.08040434099999,23.0,2.8,66.0
28.68,77.16,16,28.681388289375,77.1613309175,31.0,2.6875,65.6
28.59,77.26,18,28.589848332222218,77.25892842777779,26.0,2.8333333333333335,64.8
19.21,72.86,18,19.208199412777777,72.85936361222223,26.0,2.9444444444444446,64.8
28.42,77.1,18,28.419746658333334,77.1003440238889,26.0,2.6666666666666665,64.8
28.57,77.23,18,28.56951623777778,77.229559525,26.0,2.888888888888889,64.8
23.03,72.63,18,23.029331675555554,72.63038836222222,26.0,2.611111111111111,64.8
18.55,73.82,18,18.550032660555555,73.82036863111111,26.0,2.8333333333333335,64.8
28.66,77.34,18,28.660046468333334,77.339824075,26.0,2.9444444444444446,64.8
12.99,77.61,19,12.988549681578949,77.60973469263158,24.0,2.9473684210526314,64.6
28.47,76.99,19,28.469967184210525,76.98992446526316,24.0,2.6315789473684212,64.6
28.44,77.08,19,28.440876458421055,77.07961908578947,24.0,2.6842105263157894,64.6
28.61,77.2,19,28.610415244210525,77.1994395868421,24.0,2.789473684210526,64.6
28.48,77.0,17,28.479631517647057,76.99967358411766,28.0,2.7058823529411766,64.6
28.71,77.17,17,28.710527834117645,77.17014045176471,28.0,2.9411764705882355,64.6
28.47,77.03,19,28.468477703684215,77.02819000105262,24.0,2.8421052631578947,64.6
12.97,77.58,19,12.970828313157895,77.58038046368421,24.0,2.8947368421052633,64.6
28.63,77.33,17,28.631853241764706,77.32967706176471,28.0,2.7058823529411766,64.6
13.03,77.53,19,13.030507331578947,77.53012138157895,24.0,2.736842105263158,64.6
28.55,77.28,17,28.549474331764706,77.27944858352942,28.0,2.9411764705882355,64.6
28.69,77.1,19,28.689905501578945,77.09975950473684,24.0,2.8421052631578947,64.6
28.69,77.3,17,28.69040622,77.30005082588235,28.0,2.9411764705882355,64.6
28.55,77.21,19,28.549450971052632,77.20987674736841,24.0,3.0,64.6
28.56,77.16,17,28.559565787058823,77.15995536882353,28.0,2.9411764705882355,64.6
23.07,72.56,20,23.070217902499998,72.5599004455,22.0,2.7,64.0
26.77,94.23,20,26.766823332500003,94.227914559,22.0,2.85,64.0
13.0,77.56,20,13.000492521499998,77.56006885849999,22.0,2.9,64.0
28.41,77.02,20,28.4098266845,77.0204062625,22.0,2.85,64.0
28.67,77.36,20,28.6695242265,77.3600431445,22.0,2.95,64.0
28.68,77.14,18,28.68047677666667,77.13979826444444,25.0,2.8333333333333335,63.0
28.65,77.2,18,28.64949250333333,77.20032841722222,25.0,2.888888888888889,63.0
28.45,77.06,18,28.451618761666666,77.05970631,25.0,2.5555555555555554,63.0
28.67,77.3,18,28.669914197777775,77.29902863944444,25.0,2.7777777777777777,63.0
28.68,77.1,18,28.68012828888889,77.099837745,25.0,2.888888888888889,63.0
18.54,73.96,18,18.53872998111111,73.95993036666667,25.0,2.9444444444444446,63.0
18.61,73.76,17,18.609478997058822,73.76072454882353,27.0,2.823529411764706,62.9
28.46,77.06,17,28.460253288235293,77.05984795529412,27.0,2.7058823529411766,62.9
28.71,77.2,17,28.71048073235294,77.19979624823529,27.0,2.9411764705882355,62.9
28.55,77.07,17,28.55006135529412,77.0701327482353,27.0,2.764705882352941,62.9
28.55,77.1,17,28.55015971764706,77.10008470294117,27.0,2.823529411764706,62.9
28.41,77.06,19,28.410886073684207,77.06017749789474,23.0,2.526315789473684,62.7
18.59,73.83,19,18.589759872105265,73.82961477473684,23.0,2.789473684210526,62.7
28.46,76.98,19,28.459651510526317,76.97957460421053,23.0,2.8421052631578947,62.7
28.47,77.09,19,28.469934852105265,77.08916887789474,23.0,2.5789473684210527,62.7
28.46,77.1,19,28.46033683052632,77.09960946315789,23.0,2.736842105263158,62.7
28.63,77.11,19,28.629249155789473,77.10962989473684,23.0,2.9473684210526314,62.7
28.68,77.11,16,28.680349575625,77.10830442875,29.0,3.0,62.4
18.61,73.79,18,18.610323284444444,73.78933970222222,24.0,2.9444444444444446,61.2
28.63,77.24,17,28.629712854705883,77.23833493411765,26.0,2.8823529411764706,61.2
28.7,77.15,17,28.701437432352943,77.15006754294119,26.0,2.823529411764706,61.2
28.57,77.24,18,28.57052412222222,77.24076092222222,24.0,2.8333333333333335,61.2
28.55,77.16,18,28.550432001111112,77.16068202888889,24.0,2.8333333333333335,61.2
28.47,76.98,18,28.468711526111107,76.97966577111112,24.0,2.6666666666666665,61.2
28.57,77.07,17,28.56903050352941,77.07039816117647,26.0,2.823529411764706,61.2
28.62,77.29,17,28.619509646470586,77.28947015764706,26.0,2.823529411764706,61.2
13.0,77.61,18,13.000671053888889,77.61029630833333,24.0,3.0,61.2
23.02,72.55,18,23.019921879444446,72.549349205,24.0,2.9444444444444446,61.2
28.47,77.1,18,28.470324565555554,77.09918403277779,24.0,2.8333333333333335,61.2
28.55,77.09,18,28.54977236722222,77.08874561388889,24.0,2.7777777777777777,61.2
28.62,77.1,18,28.620230236666664,77.10150122888889,24.0,3.0,61.2
18.49,73.76,18,18.491259794444446,73.75907849944446,24.0,3.0,61.2
28.67,77.18,17,28.66982621235294,77.17992040470588,26.0,2.9411764705882355,61.2
28.68,77.18,18,28.679463418333334,77.17935329666666,24.0,2.888888888888889,61.2
28.71,77.27,18,28.71059822888889,77.27006026944444,24.0,2.9444444444444446,61.2
23.03,72.62,17,23.029116560588236,72.61924400941177,26.0,2.6470588235294117,61.2
28.69,77.21,18,28.69026958388889,77.20936730888889,24.0,2.888888888888889,61.2
28.58,77.28,17,28.580167667058824,77.27868448529411,26.0,2.823529411764706,61.2
28.64,77.14,18,28.639032920555557,77.13967013111112,24.0,2.7777777777777777,61.2
28.71,77.3,19,28.71007987789474,77.3010983236842,22.0,2.8421052631578947,60.8
28.72,77.35,19,28.71989652789474,77.35026553894737,22.0,2.9473684210526314,60.8
28.7,77.07,16,28.699797346875,77.070390955625,28.0,2.875,60.8
22.11,82.12,19,22.106524779473684,82.11977342526316,22.0,2.8421052631578947,60.8
13.03,77.56,19,13.030526678947368,77.55946493526316,22.0,2.9473684210526314,60.8
28.62,77.32,19,28.62039151210526,77.31996634894736,22.0,2.8421052631578947,60.8
18.61,73.74,19,18.609795501578947,73.73984797473685,22.0,2.8947368421052633,60.8
28.59,77.08,19,28.59028536,77.07897917684211,22.0,2.736842105263158,60.8
28.59,77.16,19,28.590291785263155,77.15965993894736,22.0,2.8421052631578947,60.8
28.7,77.16,19,28.700262075263158,77.15964043526316,22.0,2.8947368421052633,60.8
28.56,77.28,16,28.560573345,77.27898264625,28.0,2.8125,60.8
28.57,77.2,16,28.571255644375,77.2001251175,28.0,2.8125,60.8
28.6,77.21,16,28.600120438125,77.209581418125,28.0,2.8125,60.8
28.67,77.14,19,28.670634821578943,77.14125481421053,22.0,2.8421052631578947,60.8
28.44,77.05,19,28.439642483157897,77.05096775789474,22.0,2.6315789473684212,60.8
12.97,77.57,20,12.970324576,77.5702191605,20.0,2.9,60.0
28.61,77.14,15,28.610649764666668,77.139202584,30.0,2.8,60.0
28.68,77.23,15,28.681106248,77.22901911533333,30.0,2.6666666666666665,60.0
28.6,77.3,20,28.600384823000002,77.29971772799999,20.0,2.9,60.0
18.5,73.87,17,18.499665231764705,73.86972412058823,25.0,2.764705882352941,59.5
28.6,77.17,17,28.599480741764708,77.17087645823528,25.0,3.0,59.5
28.68,77.25,17,28.680648993529413,77.24997037058823,25.0,2.8823529411764706,59.5
22.75,75.87,17,22.749211400588234,75.87039653235294,25.0,2.9411764705882355,59.5
28.69,77.36,17,28.691054218235294,77.35824727411764,25.0,2.8823529411764706,59.5
18.64,73.92,17,18.63989076,73.9205486282353,25.0,2.7058823529411766,59.5
28.43,77.09,18,28.429205740555556,77.09105810166666,23.0,2.7222222222222223,59.4
28.61,77.36,18,28.61000063166667,77.35874572444443,23.0,2.9444444444444446,59.4
28.62,77.23,18,28.62026909388889,77.23098597666666,23.0,2.9444444444444446,59.4
28.58,77.17,18,28.57959716,77.16820489333332,23.0,3.0,59.4
28.66,77.31,18,28.65985299388889,77.30985239555555,23.0,3.0,59.4
23.09,72.56,18,23.090010250555554,72.56095017277778,23.0,2.888888888888889,59.4
13.04,77.53,18,13.039596996666667,77.52924349888889,23.0,2.7777777777777777,59.4
18.63,73.79,18,18.63047994833333,73.79066811444444,23.0,3.0,59.4
28.5,77.06,18,28.500328414444443,77.05992489611111,23.0,2.888888888888889,59.4
28.42,77.08,18,28.420055157222222,77.07990221944445,23.0,2.9444444444444446,59.4
28.41,77.1,16,28.410311815,77.100495315,27.0,2.8125,59.2
28.62,77.18,16,28.6208859575,77.1785707025,27.0,2.9375,59.2
28.7,77.24,16,28.69995689,77.240952855625,27.0,2.875,59.2
28.69,77.28,16,28.690476014375,77.28063873375,27.0,2.875,59.2
28.65,77.14,16,28.649869760625,77.140284145625,27.0,3.0,59.2
12.98,77.57,19,12.980650648421053,77.56933508210527,21.0,2.8947368421052633,58.9
28.69,77.11,19,28.69048979947368,77.11122613421053,21.0,2.789473684210526,58.9
18.54,73.94,19,18.539794646842108,73.93987285789474,21.0,2.8421052631578947,58.9
28.56,77.12,19,28.559161082105263,77.11910826421054,21.0,2.8421052631578947,58.9
28.65,77.24,15,28.64942175,77.240069872,29.0,2.933333333333333,58.5
28.61,77.15,17,28.611105311764703,77.14965874647059,24.0,2.764705882352941,57.8
28.54,77.28,17,28.54079930529412,77.27906863705883,24.0,2.9411764705882355,57.8
19.21,72.87,17,19.207596804117646,72.86947584117648,24.0,2.9411764705882355,57.8
28.68,77.2,17,28.679418498235293,77.20040707117647,24.0,2.823529411764706,57.8
28.69,77.27,17,28.690723628823527,77.27089346294119,24.0,2.8823529411764706,57.8
28.63,77.08,17,28.630414126470587,77.08020887941177,24.0,2.823529411764706,57.8
28.69,77.08,17,28.690814189999998,77.07865355000001,24.0,2.823529411764706,57.8
22.98,72.62,17,22.981687511764704,72.62130488294117,24.0,2.764705882352941,57.8
28.71,77.16,17,28.710028482941176,77.1599076782353,24.0,2.9411764705882355,57.8
28.6,77.26,17,28.599882815882353,77.25940357764705,24.0,2.6470588235294117,57.8
28.55,77.34,17,28.54970517764706,77.33920701941176,24.0,2.9411764705882355,57.8
13.02,77.66,17,13.02043278764706,77.65868188470589,24.0,2.9411764705882355,57.8
28.67,77.29,18,28.669450863888887,77.28931750666668,22.0,2.8333333333333335,57.6
28.54,77.15,16,28.540991806250002,77.149845625,26.0,2.75,57.6
28.55,77.27,16,28.550084968125,77.26971539375,26.0,2.9375,57.6
22.11,82.16,18,22.106193370555555,82.16037078722223,22.0,2.888888888888889,57.6
13.02,77.65,18,13.019852687777778,77.65094734555555,22.0,2.9444444444444446,57.6
28.71,77.29,18,28.70946369611111,77.28967238833333,22.0,2.7222222222222223,57.6
13.02,77.56,18,13.020055331666667,77.56124017388889,22.0,2.888888888888889,57.6
12.97,77.52,18,12.971271042777778,77.52075699055555,22.0,2.888888888888889,57.6
